USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-15802;Priority: Medium;Description: Devices supporting Bluetooth before 5.1 may allow man-in-the-middleattacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth CoreSpecification v4.2 and v5.0 may permit an unauthenticated user to establisha bonding with one transport, either LE or BR/EDR, and replace a bondingalready established on the opposing transport, BR/EDR or LE, potentiallyoverwriting an authenticated key with an unauthenticated key, or a key withgreater entropy with one with less.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15802; CVE-2020-15802;Priority: medium;Description:Devices supporting Bluetooth before 5.1 may allow man-in-the-middle attacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth Core Specification v4.2 and v5.0 may permit an unauthenticated user to establish a bonding with one transport, either LE or BR/EDR, and replace a bonding already established on the opposing transport, BR/EDR or LE, potentially overwriting an authenticated key with an unauthenticated key, or a key with greater entropy with one with less.;Link: https://security-tracker.debian.org/tracker/CVE-2020-15802; CVE-2020-15802;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.9 MEDIUM;Published_date: 09/11/2020;Description: Devices supporting Bluetooth before 5.1 may allow man-in-the-middle attacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth Core Specification v4.2 and v5.0 may permit an unauthenticated user to establish a bonding with one transport, either LE or BR/EDR, and replace a bonding already established on the opposing transport, BR/EDR or LE, potentially overwriting an authenticated key with an unauthenticated key, or a key with greater entropy with one with less.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15802
 CVE-2020-15803;Priority: Medium;Description: Zabbix before 3.0.32rc1, 4.x before 4.0.22rc1, 4.1.x through 4.4.x before4.4.10rc1, and 5.x before 5.0.2rc1 allows stored XSS in the URL Widget.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15803; CVE-2020-15803;Priority: medium;Description:Zabbix before 3.0.32rc1, 4.x before 4.0.22rc1, 4.1.x through 4.4.x before 4.4.10rc1, and 5.x before 5.0.2rc1 allows stored XSS in the URL Widget.;Link: https://security-tracker.debian.org/tracker/CVE-2020-15803; CVE-2020-15803;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 07/16/2020;Description: Zabbix before 3.0.32rc1, 4.x before 4.0.22rc1, 4.1.x through 4.4.x before 4.4.10rc1, and 5.x before 5.0.2rc1 allows stored XSS in the URL Widget.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15803
 CVE-2020-13231;Priority: Medium;Description: In Cacti before 1.2.11, auth_profile.php?action=edit allows CSRF for anadmin email change.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13231; CVE-2020-13231;Priority: medium;Description:In Cacti before 1.2.11, auth_profile.php?action=edit allows CSRF for an admin email change.;Link: https://security-tracker.debian.org/tracker/CVE-2020-13231; CVE-2020-13231;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 05/20/2020;Description: In Cacti before 1.2.11, auth_profile.php?action=edit allows CSRF for an admin email change.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13231
 CVE-2020-13239;Priority: Medium;Description: The DMS/ECM module in Dolibarr 11.0.4 renders user-uploaded .html files inthe browser when the attachment parameter is removed from the directdownload link. This causes XSS.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13239; CVE-2020-13239;Priority: low;Description:The DMS/ECM module in Dolibarr 11.0.4 renders user-uploaded .html files in the browser when the attachment parameter is removed from the direct download link. This causes XSS.;Link: https://security-tracker.debian.org/tracker/CVE-2020-13239; CVE-2020-13239;CVSS 2.0: 3.5 LOW;CVSS 3.x: 5.4 MEDIUM;Published_date: 05/20/2020;Description: The DMS/ECM module in Dolibarr 11.0.4 renders user-uploaded .html files in the browser when the attachment parameter is removed from the direct download link. This causes XSS.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13239
 CVE-2020-35269;Priority: Medium;Description: Nagios Core application version 4.2.4 is vulnerable to Site-Wide Cross-SiteRequest Forgery (CSRF) in many functions, like adding – deleting for hostsor servers.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35269; CVE-2020-35269;Priority: medium;Description:Nagios Core application version 4.2.4 is vulnerable to Site-Wide Cross-Site Request Forgery (CSRF) in many functions, like adding – deleting for hosts or servers.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35269; CVE-2020-35269;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 12/23/2020;Description: Nagios Core application version 4.2.4 is vulnerable to Site-Wide Cross-Site Request Forgery (CSRF) in many functions, like adding – deleting for hosts or servers.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35269
 CVE-2020-11494;Priority: Medium;Description: An issue was discovered in slc_bump in drivers/net/can/slcan.c in the Linuxkernel 3.16 through 5.6.2. It allows attackers to read uninitializedcan_frame data, potentially containing sensitive information from kernelstack memory, if the configuration lacks CONFIG_INIT_STACK_ALL, akaCID-b9258a2cece4.Ubuntu-DescriptionIt was discovered that the Serial CAN interface driver in the Linux kerneldid not properly initialize data. A local attacker could use this to exposesensitive information (kernel memory).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11494; CVE-2020-11494;Priority: low;Description:An issue was discovered in slc_bump in drivers/net/can/slcan.c in the Linux kernel 3.16 through 5.6.2. It allows attackers to read uninitialized can_frame data, potentially containing sensitive information from kernel stack memory, if the configuration lacks CONFIG_INIT_STACK_ALL, aka CID-b9258a2cece4.;Link: https://security-tracker.debian.org/tracker/CVE-2020-11494; CVE-2020-11494;CVSS 2.0: 2.1 LOW;CVSS 3.x: 4.4 MEDIUM;Published_date: 04/02/2020;Description: An issue was discovered in slc_bump in drivers/net/can/slcan.c in the Linux kernel 3.16 through 5.6.2. It allows attackers to read uninitialized can_frame data, potentially containing sensitive information from kernel stack memory, if the configuration lacks CONFIG_INIT_STACK_ALL, aka CID-b9258a2cece4.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11494
 CVE-2020-12912;Priority: Low;"Description: A potential vulnerability in the AMD extension to Linux ""hwmon"" service mayallow an attacker to use the Linux-based Running Average Power Limit (RAPL)interface to show various side channel attacks. In line with industrypartners, AMD has updated the RAPL interface to require privileged access.Ubuntu-DescriptionIt was discovered that the AMD Running Average Power Limit (RAPL) driver inthe Linux kernel did not properly restrict access to power data. A localattacker could possibly use this to expose sensitive information.";Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-12912; CVE-2020-12912;Priority: low;"Description:A potential vulnerability in the AMD extension to Linux ""hwmon"" service may allow an attacker to use the Linux-based Running Average Power Limit (RAPL) interface to show various side channel attacks. In line with industry partners, AMD has updated the RAPL interface to require privileged access.";Link: https://security-tracker.debian.org/tracker/CVE-2020-12912; CVE-2020-12912;CVSS 2.0: 2.1 LOW;CVSS 3.x: 5.5 MEDIUM;Published_date: 11/12/2020;"Description: A potential vulnerability in the AMD extension to Linux ""hwmon"" service may allow an attacker to use the Linux-based Running Average Power Limit (RAPL) interface to show various side channel attacks. In line with industry partners, AMD has updated the RAPL interface to require privileged access.";Link: https://nvd.nist.gov/vuln/detail/CVE-2020-12912
 CVE-2020-10704;Priority: Medium;Description: A flaw was found when using samba as an Active Directory Domain Controller.Due to the way samba handles certain requests as an Active Directory DomainController LDAP server, an unauthorized user can cause a stack overflowleading to a denial of service. The highest threat from this vulnerabilityis to system availability. This issue affects all samba versions before4.10.15, before 4.11.8 and before 4.12.2.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10704; CVE-2020-10704;Priority: medium;Description:A flaw was found when using samba as an Active Directory Domain Controller. Due to the way samba handles certain requests as an Active Directory Domain Controller LDAP server, an unauthorized user can cause a stack overflow leading to a denial of service. The highest threat from this vulnerability is to system availability. This issue affects all samba versions before 4.10.15, before 4.11.8 and before 4.12.2.;Link: https://security-tracker.debian.org/tracker/CVE-2020-10704; CVE-2020-10704;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 05/06/2020;Description: A flaw was found when using samba as an Active Directory Domain Controller. Due to the way samba handles certain requests as an Active Directory Domain Controller LDAP server, an unauthorized user can cause a stack overflow leading to a denial of service. The highest threat from this vulnerability is to system availability. This issue affects all samba versions before 4.10.15, before 4.11.8 and before 4.12.2.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-10704
 CVE-2020-10703;Priority: Low;Description: A NULL pointer dereference was found in the libvirt API responsibleintroduced in upstream version 3.10.0, and fixed in libvirt 6.0.0, forfetching a storage pool based on its target path. In more detail, this flawaffects storage pools created without a target path such as network-basedpools like gluster and RBD. Unprivileged users with a read-only connectioncould abuse this flaw to crash the libvirt daemon, resulting in a potentialdenial of service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10703; CVE-2020-10703;Priority: medium;Description:A NULL pointer dereference was found in the libvirt API responsible introduced in upstream version 3.10.0, and fixed in libvirt 6.0.0, for fetching a storage pool based on its target path. In more detail, this flaw affects storage pools created without a target path such as network-based pools like gluster and RBD. Unprivileged users with a read-only connection could abuse this flaw to crash the libvirt daemon, resulting in a potential denial of service.;Link: https://security-tracker.debian.org/tracker/CVE-2020-10703; CVE-2020-10703;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 06/02/2020;Description: A NULL pointer dereference was found in the libvirt API responsible introduced in upstream version 3.10.0, and fixed in libvirt 6.0.0, for fetching a storage pool based on its target path. In more detail, this flaw affects storage pools created without a target path such as network-based pools like gluster and RBD. Unprivileged users with a read-only connection could abuse this flaw to crash the libvirt daemon, resulting in a potential denial of service.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-10703
 CVE-2020-14814;Priority: Medium;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component:Server: DML). Supported versions that are affected are 8.0.21 and prior.Easily exploitable vulnerability allows high privileged attacker withnetwork access via multiple protocols to compromise MySQL Server.Successful attacks of this vulnerability can result in unauthorized abilityto cause a hang or frequently repeatable crash (complete DOS) of MySQLServer. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector:(CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-14814; CVE-2020-14814;Priority: medium;Description:Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: DML). Supported versions that are affected are 8.0.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://security-tracker.debian.org/tracker/CVE-2020-14814; CVE-2020-14814;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 4.9 MEDIUM;Published_date: 10/21/2020;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: DML). Supported versions that are affected are 8.0.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-14814
 CVE-2020-8231;Priority: Low;Description: Due to use of a dangling pointer, libcurl 7.29.0 through 7.71.1 can use thewrong connection when sending data.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-8231; CVE-2020-8231;Priority: medium;Description:Due to use of a dangling pointer, libcurl 7.29.0 through 7.71.1 can use the wrong connection when sending data.;Link: https://security-tracker.debian.org/tracker/CVE-2020-8231; CVE-2020-8231;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 12/14/2020;Description: Due to use of a dangling pointer, libcurl 7.29.0 through 7.71.1 can use the wrong connection when sending data.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-8231
 CVE-2020-28241;Priority: Medium;Description: libmaxminddb before 1.4.3 has a heap-based buffer over-read indump_entry_data_list in maxminddb.c.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-28241; CVE-2020-28241;Priority: medium;Description:libmaxminddb before 1.4.3 has a heap-based buffer over-read in dump_entry_data_list in maxminddb.c.;Link: https://security-tracker.debian.org/tracker/CVE-2020-28241; CVE-2020-28241;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 11/06/2020;Description: libmaxminddb before 1.4.3 has a heap-based buffer over-read in dump_entry_data_list in maxminddb.c.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-28241
